rank,tickers,ema_fast,ema_slow,width,max_cost,tp,sl,entry,exit,n_trades,win_rate,final_bal,IS_ret_%,OOS_ret_%
36847,NVDA,9,30,2.0,30.0,0.6,0.5,10:00,15:30,78,6.4,63.92,-78.7,
36848,NVDA,12,26,2.0,50.0,0.6,0.5,09:45,15:00,78,16.7,63.96,-78.7,
36849,NVDA,9,15,5.0,20.0,0.8,0.4,10:30,14:30,78,12.8,63.77,-78.7,
36850,"QQQ,NVDA",5,15,3.0,50.0,0.6,0.4,09:45,15:30,78,7.7,63.86,-78.7,
36851,"QQQ,NVDA",5,20,5.0,30.0,0.8,0.5,10:00,15:30,78,3.8,63.99,-78.7,
36852,"QQQ,NVDA",9,30,2.0,20.0,0.8,0.3,09:45,14:30,78,7.7,63.88,-78.7,
36853,"SPY,QQQ,NVDA",12,20,5.0,30.0,0.9,0.5,09:45,14:30,78,9.0,63.9,-78.7,
36854,"SPY,QQQ,NVDA",12,26,3.0,30.0,0.7,0.4,09:45,15:00,78,9.0,63.84,-78.7,
36855,"SPY,QQQ,NVDA",12,26,3.0,50.0,0.9,0.3,09:45,15:30,78,2.6,63.96,-78.7,
36856,"QQQ,NVDA",12,30,1.0,20.0,0.9,0.5,10:30,15:30,78,10.3,63.9,-78.7,
36857,NVDA,12,20,3.0,50.0,0.9,0.6,09:45,15:00,77,9.1,63.81,-78.7,
36858,NVDA,5,15,2.0,50.0,0.9,0.5,10:00,14:30,78,11.5,63.92,-78.7,
36859,NVDA,9,15,2.0,50.0,0.9,0.4,10:00,15:30,78,3.8,63.91,-78.7,
36860,NVDA,9,15,2.0,20.0,0.9,0.4,10:00,15:30,78,3.8,63.78,-78.7,
36861,NVDA,9,15,2.0,20.0,0.9,0.4,09:45,15:30,78,3.8,63.78,-78.7,
36862,NVDA,9,15,2.0,50.0,0.9,0.4,09:45,15:30,78,3.8,63.91,-78.7,
36863,"SPY,QQQ,NVDA",9,15,2.0,20.0,0.9,0.4,10:30,15:00,78,10.3,63.75,-78.7,
36864,"QQQ,NVDA",12,26,2.0,20.0,0.9,0.6,10:30,15:30,78,9.0,63.82,-78.7,
36865,"SPY,QQQ,NVDA",12,30,1.0,20.0,0.9,0.6,09:45,15:30,78,11.5,63.99,-78.7,
36866,NVDA,5,15,3.0,30.0,0.6,0.4,10:00,15:00,78,7.7,63.83,-78.7,
36867,"QQQ,NVDA",12,26,2.0,20.0,0.8,0.6,10:30,15:30,78,9.0,63.82,-78.7,
36868,"QQQ,NVDA",9,15,5.0,50.0,0.6,0.4,10:30,15:00,78,9.0,63.76,-78.7,
36869,"QQQ,NVDA",5,20,5.0,30.0,0.6,0.3,09:45,15:30,78,5.1,63.89,-78.7,
36870,NVDA,9,30,1.0,20.0,0.9,0.3,10:30,15:30,78,5.1,63.84,-78.7,
36871,NVDA,9,26,1.0,20.0,0.6,0.3,10:00,15:00,78,10.3,63.92,-78.7,
36872,NVDA,9,15,5.0,20.0,0.7,0.4,10:30,14:30,78,12.8,63.77,-78.7,
36873,"QQQ,NVDA",9,15,5.0,20.0,0.7,0.4,10:30,14:30,78,12.8,63.91,-78.7,
36874,"SPY,QQQ,NVDA",12,20,5.0,50.0,0.9,0.6,09:45,15:00,78,12.8,63.93,-78.7,
36875,"QQQ,NVDA",9,30,3.0,20.0,0.8,0.6,09:45,14:30,78,15.4,63.56,-78.8,
36876,"QQQ,NVDA",5,26,2.0,20.0,0.7,0.6,10:30,15:30,78,7.7,63.48,-78.8,
36877,NVDA,9,15,5.0,20.0,0.7,0.4,10:00,14:30,78,12.8,63.55,-78.8,
36878,NVDA,5,26,5.0,20.0,0.9,0.4,10:00,15:00,76,7.9,63.7,-78.8,
36879,"QQQ,NVDA",9,26,5.0,20.0,0.8,0.5,10:00,14:30,78,14.1,63.71,-78.8,
36880,NVDA,5,30,1.0,30.0,0.6,0.4,10:30,14:30,78,14.1,63.62,-78.8,
36881,"SPY,QQQ,NVDA",12,26,2.0,50.0,0.8,0.5,09:45,15:00,78,11.5,63.47,-78.8,
36882,NVDA,12,15,5.0,50.0,0.7,0.3,09:45,15:00,78,3.8,63.54,-78.8,
36883,NVDA,12,15,5.0,50.0,0.7,0.3,10:00,15:00,78,3.8,63.46,-78.8,
36884,NVDA,12,15,1.0,50.0,0.9,0.3,10:00,15:30,78,7.7,63.58,-78.8,
36885,"QQQ,NVDA",9,15,5.0,50.0,0.6,0.3,10:30,14:30,78,11.5,63.6,-78.8,
36886,NVDA,5,30,2.0,20.0,0.6,0.4,10:00,14:30,78,12.8,63.52,-78.8,
36887,"SPY,QQQ,NVDA",9,20,2.0,30.0,0.6,0.4,09:45,15:00,78,9.0,63.69,-78.8,
36888,NVDA,12,15,5.0,30.0,0.7,0.3,10:00,15:00,78,3.8,63.46,-78.8,
36889,NVDA,12,15,5.0,50.0,0.9,0.3,10:00,15:00,78,3.8,63.46,-78.8,
36890,NVDA,12,15,5.0,50.0,0.6,0.3,10:00,15:00,78,3.8,63.46,-78.8,
36891,NVDA,5,30,1.0,20.0,0.7,0.4,10:30,14:30,78,14.1,63.57,-78.8,
36892,NVDA,12,15,5.0,50.0,0.6,0.3,09:45,15:00,78,3.8,63.54,-78.8,
36893,NVDA,5,26,5.0,20.0,0.6,0.4,10:00,15:00,76,7.9,63.7,-78.8,
36894,NVDA,5,15,3.0,20.0,0.6,0.4,10:00,15:00,78,7.7,63.73,-78.8,
36895,"QQQ,NVDA",12,20,1.0,20.0,0.6,0.6,09:45,15:30,78,14.1,63.54,-78.8,
36896,"QQQ,NVDA",9,15,5.0,30.0,0.7,0.3,10:30,14:30,78,11.5,63.6,-78.8,
36897,"QQQ,NVDA",9,15,5.0,50.0,0.8,0.3,10:30,14:30,78,11.5,63.6,-78.8,
36898,NVDA,5,26,1.0,20.0,0.9,0.3,09:45,15:30,78,5.1,63.74,-78.8,
36899,NVDA,12,15,5.0,30.0,0.6,0.3,09:45,15:00,78,3.8,63.54,-78.8,
36900,NVDA,12,15,5.0,30.0,0.6,0.3,10:00,15:00,78,3.8,63.46,-78.8,
36901,"QQQ,NVDA",12,26,2.0,50.0,0.7,0.5,09:45,15:30,78,11.5,63.5,-78.8,
36902,"QQQ,NVDA",9,30,3.0,20.0,0.9,0.6,09:45,14:30,78,15.4,63.56,-78.8,
36903,NVDA,5,15,3.0,20.0,0.8,0.4,10:00,15:00,78,7.7,63.73,-78.8,
36904,"QQQ,NVDA",9,26,2.0,50.0,0.9,0.3,10:30,15:30,78,3.8,63.74,-78.8,
36905,"QQQ,NVDA",9,15,5.0,50.0,0.7,0.3,10:30,14:30,78,11.5,63.6,-78.8,
36906,"SPY,QQQ,NVDA",12,20,3.0,50.0,0.7,0.5,09:45,15:00,78,12.8,63.55,-78.8,
36907,"SPY,QQQ,NVDA",5,30,1.0,20.0,0.6,0.6,10:30,15:30,78,10.3,63.72,-78.8,
36908,NVDA,12,15,5.0,50.0,0.8,0.3,09:45,15:00,78,3.8,63.54,-78.8,
36909,NVDA,12,15,5.0,50.0,0.8,0.3,10:00,15:00,78,3.8,63.46,-78.8,
36910,NVDA,5,15,2.0,20.0,0.9,0.4,09:45,15:00,78,7.7,63.72,-78.8,
36911,NVDA,9,26,1.0,50.0,0.7,0.3,09:45,15:30,78,10.3,63.57,-78.8,
36912,"QQQ,NVDA",5,15,3.0,50.0,0.8,0.4,10:00,15:30,78,6.4,63.59,-78.8,
36913,"QQQ,NVDA",5,26,2.0,20.0,0.8,0.6,10:30,15:30,78,7.7,63.48,-78.8,
36914,NVDA,12,15,5.0,30.0,0.7,0.3,09:45,15:00,78,3.8,63.54,-78.8,
36915,"QQQ,NVDA",9,26,5.0,20.0,0.7,0.5,10:00,14:30,78,14.1,63.71,-78.8,
36916,"QQQ,NVDA",5,15,3.0,30.0,0.6,0.4,10:30,15:30,78,5.1,63.63,-78.8,
36917,NVDA,12,15,5.0,30.0,0.8,0.3,09:45,15:00,78,3.8,63.54,-78.8,
36918,NVDA,9,30,1.0,30.0,0.6,0.6,10:30,15:00,78,23.1,63.51,-78.8,
36919,NVDA,12,15,5.0,30.0,0.8,0.3,10:00,15:00,78,3.8,63.46,-78.8,
36920,"QQQ,NVDA",12,26,2.0,30.0,0.9,0.4,10:30,14:30,78,14.1,63.52,-78.8,
36921,"QQQ,NVDA",12,26,2.0,30.0,0.8,0.4,10:30,14:30,78,14.1,63.52,-78.8,
36922,NVDA,9,15,5.0,20.0,0.6,0.4,10:00,14:30,78,12.8,63.55,-78.8,
36923,"SPY,QQQ,NVDA",5,26,3.0,30.0,0.7,0.6,09:45,15:00,78,15.4,63.54,-78.8,
36924,NVDA,9,15,2.0,20.0,0.6,0.5,10:00,15:30,78,5.1,63.59,-78.8,
36925,NVDA,12,26,2.0,30.0,0.7,0.3,10:00,15:30,78,3.8,63.6,-78.8,
36926,NVDA,5,30,1.0,50.0,0.6,0.4,10:30,14:30,78,14.1,63.62,-78.8,
36927,NVDA,5,15,3.0,20.0,0.7,0.4,10:00,15:00,78,7.7,63.73,-78.8,
36928,NVDA,12,26,1.0,50.0,0.8,0.4,09:45,15:30,78,14.1,63.65,-78.8,
36929,NVDA,9,15,5.0,20.0,0.9,0.4,10:00,14:30,78,12.8,63.55,-78.8,
36930,NVDA,5,30,1.0,20.0,0.8,0.4,10:30,14:30,78,14.1,63.57,-78.8,
36931,"QQQ,NVDA",12,30,3.0,30.0,0.9,0.5,10:30,14:30,78,16.7,63.51,-78.8,
36932,NVDA,5,26,5.0,20.0,0.7,0.4,10:00,15:00,76,7.9,63.7,-78.8,
36933,"QQQ,NVDA",5,15,3.0,30.0,0.8,0.4,10:30,15:30,78,5.1,63.63,-78.8,
36934,NVDA,5,15,2.0,20.0,0.7,0.4,09:45,15:00,78,7.7,63.72,-78.8,
36935,"QQQ,NVDA",12,26,2.0,30.0,0.7,0.4,10:30,14:30,78,14.1,63.52,-78.8,
36936,"QQQ,NVDA",9,26,5.0,20.0,0.9,0.5,10:00,14:30,78,14.1,63.71,-78.8,
36937,NVDA,5,26,5.0,20.0,0.8,0.4,10:00,15:00,76,7.9,63.7,-78.8,
36938,NVDA,12,15,5.0,50.0,0.9,0.3,09:45,15:00,78,3.8,63.54,-78.8,
36939,"SPY,QQQ,NVDA",12,30,1.0,20.0,0.9,0.3,09:45,15:00,78,6.4,63.49,-78.8,
36940,"QQQ,NVDA",5,15,3.0,30.0,0.9,0.4,10:30,15:30,78,5.1,63.63,-78.8,
36941,"QQQ,NVDA",9,15,5.0,30.0,0.6,0.3,10:30,14:30,78,11.5,63.6,-78.8,
36942,NVDA,5,15,3.0,20.0,0.9,0.4,10:00,15:00,78,7.7,63.73,-78.8,
36943,"SPY,QQQ,NVDA",12,30,3.0,30.0,0.6,0.3,10:00,15:00,78,6.4,63.6,-78.8,
36944,"QQQ,NVDA",9,26,5.0,20.0,0.6,0.5,10:00,14:30,78,14.1,63.71,-78.8,
36945,"SPY,QQQ,NVDA",12,30,1.0,20.0,0.9,0.3,09:45,15:30,78,5.1,63.64,-78.8,
36946,NVDA,5,15,2.0,50.0,0.6,0.6,10:00,15:30,78,7.7,63.6,-78.8,
36947,NVDA,9,30,1.0,30.0,0.8,0.3,10:30,15:30,78,6.4,63.54,-78.8,
36948,"QQQ,NVDA",9,15,5.0,30.0,0.9,0.3,10:30,14:30,78,11.5,63.6,-78.8,
36949,NVDA,5,30,1.0,50.0,0.9,0.4,09:45,15:00,78,12.8,63.6,-78.8,
36950,NVDA,5,15,2.0,20.0,0.8,0.4,09:45,15:00,78,7.7,63.72,-78.8,
36951,NVDA,12,15,5.0,30.0,0.9,0.3,10:00,15:00,78,3.8,63.46,-78.8,
36952,NVDA,12,15,5.0,30.0,0.9,0.3,09:45,15:00,78,3.8,63.54,-78.8,
36953,NVDA,12,20,1.0,20.0,0.7,0.4,10:00,15:30,78,11.5,63.54,-78.8,
36954,"SPY,QQQ,NVDA",9,20,2.0,30.0,0.7,0.4,09:45,15:00,78,9.0,63.69,-78.8,
36955,NVDA,5,30,1.0,20.0,0.9,0.4,10:30,14:30,78,14.1,63.57,-78.8,
36956,"QQQ,NVDA",12,20,2.0,20.0,0.6,0.6,10:30,15:30,78,7.7,63.67,-78.8,
36957,"QQQ,NVDA",9,15,5.0,30.0,0.8,0.3,10:30,14:30,78,11.5,63.6,-78.8,
36958,NVDA,9,30,1.0,50.0,0.8,0.3,10:30,15:30,78,6.4,63.54,-78.8,
36959,"SPY,QQQ,NVDA",5,15,3.0,20.0,0.6,0.4,09:45,15:00,78,6.4,63.57,-78.8,
36960,"QQQ,NVDA",9,15,5.0,50.0,0.9,0.3,10:30,14:30,78,11.5,63.6,-78.8,
36961,"QQQ,NVDA",9,30,3.0,20.0,0.7,0.6,09:45,14:30,78,15.4,63.56,-78.8,
36962,"SPY,QQQ,NVDA",9,30,1.0,20.0,0.7,0.3,09:45,15:30,78,5.1,63.52,-78.8,
36963,NVDA,9,15,5.0,20.0,0.8,0.4,10:00,14:30,78,12.8,63.55,-78.8,
36964,"QQQ,NVDA",5,15,3.0,30.0,0.7,0.4,10:30,15:30,78,5.1,63.63,-78.8,
36965,"QQQ,NVDA",12,30,2.0,30.0,0.9,0.5,10:30,15:00,78,15.4,63.55,-78.8,
36966,"QQQ,NVDA",9,15,2.0,20.0,0.9,0.4,10:30,14:30,78,12.8,63.44,-78.9,
36967,"SPY,QQQ,NVDA",9,26,3.0,20.0,0.6,0.6,09:45,15:00,78,9.0,63.34,-78.9,
36968,"SPY,QQQ,NVDA",5,26,5.0,50.0,0.7,0.3,10:30,15:30,78,3.8,63.43,-78.9,
36969,NVDA,9,20,1.0,50.0,0.6,0.4,09:45,15:30,78,15.4,63.16,-78.9,
36970,NVDA,5,26,2.0,30.0,0.8,0.5,09:45,15:30,78,9.0,63.16,-78.9,
36971,"SPY,QQQ,NVDA",5,20,2.0,30.0,0.9,0.6,10:30,14:30,78,12.8,63.4,-78.9,
36972,NVDA,5,15,2.0,50.0,0.7,0.5,10:00,15:30,78,9.0,63.2,-78.9,
36973,"SPY,QQQ,NVDA",5,20,2.0,50.0,0.9,0.6,10:30,14:30,78,12.8,63.4,-78.9,
36974,NVDA,5,26,2.0,20.0,0.8,0.5,09:45,15:30,78,6.4,63.43,-78.9,
36975,NVDA,12,15,1.0,20.0,0.7,0.6,09:45,15:00,78,15.4,63.28,-78.9,
36976,"QQQ,NVDA",9,15,2.0,50.0,0.6,0.5,10:30,15:30,78,9.0,63.18,-78.9,
36977,NVDA,5,15,2.0,50.0,0.8,0.5,10:00,15:30,78,9.0,63.2,-78.9,
36978,NVDA,12,26,2.0,50.0,0.9,0.3,10:00,15:30,78,3.8,63.45,-78.9,
36979,NVDA,12,26,1.0,50.0,0.8,0.4,09:45,15:00,78,16.7,63.41,-78.9,
36980,"SPY,QQQ,NVDA",9,26,3.0,30.0,0.6,0.6,09:45,15:00,78,10.3,63.29,-78.9,
36981,"SPY,QQQ,NVDA",5,20,2.0,20.0,0.8,0.4,10:30,15:00,78,7.7,63.16,-78.9,
36982,"QQQ,NVDA",9,30,2.0,20.0,0.8,0.4,09:45,15:00,78,10.3,63.26,-78.9,
36983,"QQQ,NVDA",12,15,3.0,20.0,0.8,0.6,09:45,15:30,78,7.7,63.4,-78.9,
36984,"QQQ,NVDA",5,20,5.0,30.0,0.8,0.5,10:00,15:00,78,6.4,63.19,-78.9,
36985,"QQQ,NVDA",12,26,3.0,50.0,0.7,0.4,09:45,15:00,78,9.0,63.37,-78.9,
36986,"SPY,QQQ,NVDA",5,26,5.0,30.0,0.8,0.3,10:00,15:30,78,3.8,63.39,-78.9,
36987,NVDA,9,26,1.0,30.0,0.7,0.5,10:30,15:00,78,14.1,63.16,-78.9,
36988,NVDA,12,15,2.0,30.0,0.8,0.5,09:45,14:30,78,16.7,63.32,-78.9,
36989,"SPY,QQQ,NVDA",5,20,2.0,20.0,0.9,0.4,10:30,15:00,78,7.7,63.16,-78.9,
36990,"SPY,QQQ,NVDA",5,26,5.0,50.0,0.9,0.3,10:30,15:30,78,3.8,63.43,-78.9,
36991,"SPY,QQQ,NVDA",5,20,2.0,50.0,0.7,0.6,10:30,14:30,78,12.8,63.4,-78.9,
36992,"QQQ,NVDA",9,15,2.0,20.0,0.8,0.4,10:30,14:30,78,12.8,63.44,-78.9,
36993,"SPY,QQQ,NVDA",5,20,2.0,50.0,0.8,0.6,10:30,14:30,78,12.8,63.4,-78.9,
36994,"QQQ,NVDA",9,15,2.0,20.0,0.7,0.4,10:30,14:30,78,12.8,63.44,-78.9,
36995,NVDA,12,26,2.0,30.0,0.9,0.3,10:00,15:30,78,3.8,63.36,-78.9,
36996,"SPY,QQQ,NVDA",12,30,1.0,50.0,0.6,0.6,09:45,15:00,78,23.1,63.35,-78.9,
36997,"SPY,QQQ,NVDA",5,20,2.0,30.0,0.6,0.6,10:30,14:30,78,12.8,63.4,-78.9,
36998,"SPY,QQQ,NVDA",5,26,5.0,50.0,0.6,0.3,10:30,15:30,78,3.8,63.43,-78.9,
36999,"SPY,QQQ,NVDA",5,20,5.0,50.0,0.6,0.4,09:45,15:30,78,6.4,63.24,-78.9,
37000,NVDA,5,15,3.0,20.0,0.7,0.6,09:45,14:30,78,11.5,63.18,-78.9,
37001,"QQQ,NVDA",9,30,2.0,20.0,0.7,0.4,09:45,15:00,78,10.3,63.26,-78.9,
37002,"SPY,QQQ,NVDA",5,26,5.0,30.0,0.9,0.3,10:00,15:30,78,3.8,63.39,-78.9,
37003,"SPY,QQQ,NVDA",5,20,2.0,20.0,0.6,0.4,10:30,15:00,78,7.7,63.16,-78.9,
37004,"QQQ,NVDA",9,15,2.0,20.0,0.6,0.4,10:30,14:30,78,12.8,63.44,-78.9,
37005,"SPY,QQQ,NVDA",12,26,5.0,50.0,0.6,0.3,09:45,15:00,78,3.8,63.38,-78.9,
37006,NVDA,12,15,1.0,20.0,0.9,0.6,09:45,15:00,78,15.4,63.44,-78.9,
37007,NVDA,5,26,2.0,50.0,0.6,0.6,10:30,15:30,78,7.7,63.42,-78.9,
37008,"SPY,QQQ,NVDA",5,26,5.0,50.0,0.8,0.3,10:30,15:30,78,3.8,63.43,-78.9,
37009,"QQQ,NVDA",5,20,5.0,30.0,0.7,0.5,10:00,15:00,78,6.4,63.19,-78.9,
37010,"QQQ,NVDA",5,20,5.0,30.0,0.7,0.5,10:00,15:30,78,3.8,63.4,-78.9,
37011,NVDA,12,15,2.0,30.0,0.9,0.5,09:45,14:30,78,16.7,63.32,-78.9,
37012,"SPY,QQQ,NVDA",5,26,5.0,30.0,0.7,0.3,10:00,15:30,78,3.8,63.39,-78.9,
37013,NVDA,5,26,2.0,20.0,0.9,0.5,09:45,15:30,78,6.4,63.43,-78.9,
37014,"QQQ,NVDA",5,20,1.0,20.0,0.8,0.5,10:30,15:30,78,9.0,63.37,-78.9,
37015,"SPY,QQQ,NVDA",5,26,5.0,30.0,0.6,0.3,10:00,15:30,78,3.8,63.39,-78.9,
37016,"SPY,QQQ,NVDA",5,20,2.0,30.0,0.8,0.6,10:30,14:30,78,12.8,63.4,-78.9,
37017,"SPY,QQQ,NVDA",9,30,2.0,30.0,0.8,0.3,09:45,15:30,78,3.8,63.22,-78.9,
37018,NVDA,12,26,2.0,50.0,0.6,0.3,10:00,15:30,78,5.1,63.36,-78.9,
37019,"QQQ,NVDA",9,30,2.0,20.0,0.9,0.4,09:45,15:00,78,10.3,63.26,-78.9,
37020,NVDA,5,30,2.0,30.0,0.7,0.6,09:45,15:30,78,7.7,63.17,-78.9,
37021,"SPY,QQQ,NVDA",5,20,2.0,20.0,0.7,0.4,10:30,15:00,78,7.7,63.16,-78.9,
37022,"SPY,QQQ,NVDA",5,20,2.0,30.0,0.7,0.6,10:30,14:30,78,12.8,63.4,-78.9,
37023,"QQQ,NVDA",5,20,5.0,30.0,0.9,0.5,10:00,15:00,78,6.4,63.19,-78.9,
37024,NVDA,5,26,2.0,30.0,0.6,0.6,10:30,15:30,78,7.7,63.42,-78.9,
37025,NVDA,9,20,2.0,50.0,0.7,0.5,10:00,15:00,78,14.1,63.25,-78.9,
37026,"SPY,QQQ,NVDA",5,20,2.0,50.0,0.6,0.6,10:30,14:30,78,12.8,63.4,-78.9,
37027,NVDA,9,30,1.0,20.0,0.8,0.3,10:30,15:30,78,5.1,63.4,-78.9,
37028,NVDA,9,20,1.0,20.0,0.9,0.4,10:00,15:30,78,9.0,63.18,-78.9,
37029,"QQQ,NVDA",12,26,2.0,50.0,0.9,0.4,10:30,14:30,78,16.7,63.09,-79.0,
37030,"QQQ,NVDA",12,15,3.0,50.0,0.7,0.6,10:30,15:00,78,19.2,63.12,-79.0,
37031,NVDA,5,26,1.0,50.0,0.7,0.4,10:00,15:30,78,10.3,63.0,-79.0,
37032,"QQQ,NVDA",9,26,5.0,20.0,0.9,0.5,09:45,14:30,78,11.5,62.99,-79.0,
37033,"QQQ,NVDA",5,20,3.0,20.0,0.7,0.6,09:45,15:30,78,6.4,62.86,-79.0,
37034,NVDA,5,20,3.0,20.0,0.7,0.6,10:00,15:00,78,7.7,63.11,-79.0,
37035,"QQQ,NVDA",9,30,2.0,50.0,0.8,0.3,10:30,15:00,78,11.5,62.89,-79.0,
37036,NVDA,5,26,2.0,30.0,0.9,0.6,10:30,15:30,78,7.7,63.07,-79.0,
37037,NVDA,9,26,3.0,30.0,0.9,0.6,09:45,15:00,78,10.3,63.11,-79.0,
37038,NVDA,9,20,1.0,30.0,0.6,0.5,09:45,15:00,78,14.1,62.98,-79.0,
37039,NVDA,5,20,3.0,20.0,0.6,0.6,10:00,15:00,78,7.7,63.11,-79.0,
37040,NVDA,5,26,2.0,30.0,0.8,0.6,10:30,15:30,78,7.7,63.07,-79.0,
37041,"QQQ,NVDA",5,15,3.0,50.0,0.9,0.3,10:00,14:30,78,9.0,62.96,-79.0,
37042,NVDA,9,30,2.0,20.0,0.8,0.6,10:00,14:30,78,14.1,62.89,-79.0,
37043,NVDA,5,26,2.0,50.0,0.8,0.6,10:30,15:30,78,7.7,63.07,-79.0,
37044,NVDA,12,26,2.0,30.0,0.6,0.3,09:45,15:30,78,3.8,63.13,-79.0,
37045,"QQQ,NVDA",9,26,3.0,20.0,0.9,0.4,10:00,14:30,78,12.8,63.12,-79.0,
37046,"QQQ,NVDA",5,20,2.0,20.0,0.6,0.4,10:30,14:30,78,11.5,62.93,-79.0,
37047,"QQQ,NVDA",5,20,2.0,20.0,0.7,0.4,10:30,14:30,78,11.5,62.93,-79.0,
37048,NVDA,12,15,1.0,30.0,0.8,0.6,09:45,15:00,78,17.9,63.0,-79.0,
37049,NVDA,12,15,2.0,20.0,0.9,0.6,09:45,15:00,78,11.5,62.86,-79.0,
37050,"QQQ,NVDA",9,26,2.0,50.0,0.7,0.3,10:30,15:30,78,3.8,63.03,-79.0,
37051,"QQQ,NVDA",9,26,2.0,50.0,0.8,0.3,10:30,15:30,78,3.8,63.03,-79.0,
37052,"QQQ,NVDA",9,26,5.0,20.0,0.8,0.5,09:45,14:30,78,11.5,62.99,-79.0,
37053,"SPY,QQQ,NVDA",5,26,3.0,20.0,0.8,0.4,09:45,14:30,78,7.7,62.86,-79.0,
37054,NVDA,12,30,5.0,20.0,0.6,0.4,10:00,15:00,78,7.7,62.97,-79.0,
37055,NVDA,9,30,1.0,50.0,0.7,0.3,09:45,15:00,78,11.5,63.01,-79.0,
37056,"SPY,QQQ,NVDA",12,30,1.0,30.0,0.7,0.3,09:45,15:00,78,10.3,63.06,-79.0,
37057,NVDA,5,26,1.0,20.0,0.9,0.4,09:45,15:30,78,10.3,62.91,-79.0,
37058,"QQQ,NVDA",5,15,3.0,50.0,0.8,0.3,10:00,14:30,78,9.0,62.96,-79.0,
37059,NVDA,5,30,2.0,30.0,0.8,0.5,10:00,15:00,78,14.1,62.98,-79.0,
37060,"QQQ,NVDA",5,15,3.0,30.0,0.9,0.3,10:00,14:30,78,9.0,62.96,-79.0,
37061,NVDA,12,30,5.0,20.0,0.7,0.4,10:00,15:00,78,7.7,62.97,-79.0,
37062,NVDA,5,30,2.0,30.0,0.9,0.5,10:00,15:00,78,14.1,62.98,-79.0,
37063,"QQQ,NVDA",9,26,3.0,20.0,0.7,0.4,10:00,14:30,78,12.8,63.12,-79.0,
37064,"QQQ,NVDA",9,30,2.0,50.0,0.9,0.3,10:30,15:00,78,11.5,62.89,-79.0,
37065,"QQQ,NVDA",5,15,3.0,30.0,0.8,0.3,10:00,14:30,78,9.0,62.96,-79.0,
37066,"QQQ,NVDA",5,30,3.0,50.0,0.6,0.6,10:30,14:30,78,21.8,62.95,-79.0,
37067,"QQQ,NVDA",9,30,3.0,20.0,0.7,0.5,09:45,15:30,78,5.1,62.87,-79.0,
37068,NVDA,5,26,1.0,30.0,0.6,0.4,10:00,15:30,78,10.3,62.9,-79.0,
37069,"SPY,QQQ,NVDA",9,30,2.0,50.0,0.7,0.3,09:45,15:30,78,3.8,63.03,-79.0,
37070,"QQQ,NVDA",9,26,3.0,20.0,0.6,0.4,10:00,14:30,78,12.8,63.12,-79.0,
37071,"QQQ,NVDA",9,30,2.0,30.0,0.8,0.3,10:30,15:00,78,11.5,62.89,-79.0,
37072,"QQQ,NVDA",9,26,3.0,20.0,0.8,0.4,10:00,14:30,78,12.8,63.12,-79.0,
37073,NVDA,5,20,3.0,20.0,0.8,0.6,10:00,15:00,78,7.7,63.11,-79.0,
37074,"QQQ,NVDA",9,30,2.0,50.0,0.7,0.3,10:30,15:00,78,11.5,62.89,-79.0,
37075,"SPY,QQQ,NVDA",12,26,3.0,50.0,0.9,0.3,10:00,15:00,78,7.7,63.12,-79.0,
37076,"SPY,QQQ,NVDA",12,26,3.0,50.0,0.7,0.3,10:00,15:00,78,7.7,63.07,-79.0,
37077,"SPY,QQQ,NVDA",5,26,3.0,50.0,0.8,0.6,09:45,15:00,78,16.7,63.07,-79.0,
37078,"QQQ,NVDA",9,15,1.0,30.0,0.6,0.5,10:30,15:30,78,12.8,63.07,-79.0,
37079,NVDA,9,30,1.0,30.0,0.9,0.3,10:30,15:30,78,6.4,62.9,-79.0,
37080,NVDA,12,30,5.0,20.0,0.9,0.4,10:00,15:00,78,7.7,62.97,-79.0,
37081,NVDA,5,26,5.0,50.0,0.9,0.5,10:00,15:00,76,10.5,63.04,-79.0,
37082,"SPY,QQQ,NVDA",5,30,1.0,20.0,0.7,0.3,09:45,15:30,78,5.1,63.06,-79.0,
37083,"QQQ,NVDA",9,26,5.0,20.0,0.6,0.5,09:45,14:30,78,11.5,62.99,-79.0,
37084,NVDA,5,26,2.0,50.0,0.7,0.6,10:30,15:30,78,7.7,63.07,-79.0,
37085,NVDA,5,26,2.0,50.0,0.9,0.6,10:30,15:30,78,7.7,63.07,-79.0,
37086,"QQQ,NVDA",9,26,5.0,20.0,0.7,0.5,09:45,14:30,78,11.5,62.99,-79.0,
37087,NVDA,5,26,5.0,50.0,0.8,0.5,10:00,15:00,76,10.5,63.04,-79.0,
37088,"QQQ,NVDA",5,20,2.0,20.0,0.8,0.4,10:30,14:30,78,11.5,62.93,-79.0,
37089,"QQQ,NVDA",5,15,3.0,30.0,0.7,0.3,10:00,14:30,78,9.0,62.96,-79.0,
37090,"QQQ,NVDA",5,20,2.0,20.0,0.9,0.4,10:30,14:30,78,11.5,62.93,-79.0,
37091,NVDA,9,30,2.0,20.0,0.7,0.6,10:00,14:30,78,14.1,62.89,-79.0,
37092,"SPY,QQQ,NVDA",12,20,5.0,50.0,0.6,0.4,10:00,15:30,78,6.4,62.9,-79.0,
37093,"QQQ,NVDA",9,30,2.0,30.0,0.9,0.3,10:30,15:00,78,11.5,62.89,-79.0,
37094,NVDA,12,30,5.0,20.0,0.8,0.4,10:00,15:00,78,7.7,62.97,-79.0,
